Transaction ID,Applicant ID,Transaction Date,Merchant,Category,Amount (INR)
TXN04063,AP0172,2023-07-21,Uber,Shopping,40704.96
TXN04064,AP0866,2024-02-28,Myntra,Dining,11501.8
TXN04065,AP0546,2024-11-19,Ola,Entertainment,4462.39
TXN04066,AP0238,2023-08-13,Zomato,Shopping,35975.99
TXN04067,AP0397,2023-12-03,Zomato,Travel,37762.21
TXN04068,AP0032,2024-12-31,Myntra,Groceries,8767.11
TXN04069,AP0293,2024-04-08,Uber,Groceries,31933.52
TXN04070,AP0331,2024-10-16,Zomato,Entertainment,8704.41
TXN04071,AP0087,2025-01-31,Ola,Entertainment,273.86
TXN04072,AP0741,2023-12-02,Swiggy,Groceries,18627.38
TXN04073,AP0302,2024-10-19,MakeMyTrip,Dining,1209.62
TXN04074,AP0105,2024-01-27,Myntra,Groceries,46143.32
TXN04075,AP0755,2023-12-29,Swiggy,Utilities,4644.03
TXN04076,AP0400,2023-10-22,Swiggy,Utilities,12319.16
TXN04077,AP0382,2024-06-13,Big Bazaar,Groceries,8137.04
TXN04078,AP0573,2024-05-28,Amazon,Dining,15395.83
TXN04079,AP0657,2025-03-09,Ola,Dining,3839.51
TXN04080,AP0230,2023-04-17,Amazon,Utilities,25083.77
TXN04081,AP0410,2023-03-21,Amazon,Travel,24094.16
TXN04082,AP0137,2024-02-01,Zomato,Travel,12496.63
TXN04083,AP0260,2024-11-02,Big Bazaar,Groceries,12469.77
TXN04084,AP0189,2023-01-01,Ola,Entertainment,37549.1
TXN04085,AP0681,2023-12-07,Zomato,Shopping,33984.95
TXN04086,AP0456,2024-04-17,Flipkart,Entertainment,38140.79
TXN04087,AP0639,2023-03-17,IRCTC,Utilities,12183.29
TXN04088,AP0651,2023-08-03,Big Bazaar,Dining,28828.82
TXN04089,AP0800,2023-07-13,Myntra,Shopping,42619.82
TXN04090,AP0944,2024-11-25,Flipkart,Groceries,22130.5
TXN04091,AP0647,2023-09-09,Myntra,Dining,1247.25
TXN04092,AP0747,2023-04-30,IRCTC,Travel,4075.28
TXN04093,AP0566,2024-05-22,Big Bazaar,Dining,15779.94
TXN04094,AP0883,2023-06-18,MakeMyTrip,Utilities,46339.28
TXN04095,AP0489,2025-03-05,Swiggy,Travel,44654.33
TXN04096,AP0022,2024-08-21,MakeMyTrip,Travel,37020.6
TXN04097,AP0009,2023-01-21,Amazon,Travel,22407.56
TXN04098,AP0275,2025-01-26,Zomato,Travel,26068.22
TXN04099,AP0108,2024-06-07,Uber,Entertainment,28080.71
TXN04100,AP0076,2023-12-17,Ola,Utilities,6402.45
TXN04101,AP0925,2025-02-13,Swiggy,Travel,18145.54
TXN04102,AP0792,2024-11-02,Swiggy,Entertainment,47495.09
TXN04103,AP0953,2023-03-07,Uber,Groceries,33534.89
TXN04104,AP0267,2023-09-03,Amazon,Utilities,21783.02
TXN04105,AP0020,2023-02-19,Amazon,Travel,12865.1
TXN04106,AP0069,2024-09-24,IRCTC,Utilities,7763.63
TXN04107,AP0555,2023-03-05,MakeMyTrip,Shopping,41519.74
TXN04108,AP0489,2024-01-28,Myntra,Travel,19313.7
TXN04109,AP0324,2023-07-12,Uber,Dining,44663.79
TXN04110,AP0075,2024-01-03,Myntra,Groceries,32972.24
TXN04111,AP0365,2024-03-09,Big Bazaar,Groceries,48833.41
TXN04112,AP0737,2025-02-13,Swiggy,Utilities,32913.54
TXN04113,AP0420,2023-01-28,Amazon,Groceries,47346.6
TXN04114,AP0588,2023-12-02,Amazon,Dining,47250.25
TXN04115,AP0401,2024-01-26,Swiggy,Utilities,35737.96
TXN04116,AP0983,2023-06-21,MakeMyTrip,Travel,44996.77
TXN04117,AP0031,2024-01-17,Ola,Utilities,47866.74
TXN04118,AP0409,2024-10-31,Flipkart,Entertainment,19029.74
TXN04119,AP0494,2024-02-07,IRCTC,Travel,40406.86
TXN04120,AP0905,2024-08-08,IRCTC,Entertainment,35793.26
TXN04121,AP0037,2024-05-22,Ola,Groceries,46075.23
TXN04122,AP0573,2023-07-19,Myntra,Utilities,48987.76
TXN04123,AP0163,2024-01-02,Myntra,Shopping,13511.87
TXN04124,AP0787,2023-10-18,Amazon,Travel,15746.18
TXN04125,AP0068,2023-04-19,Amazon,Dining,27442.07
TXN04126,AP0803,2024-06-26,Uber,Dining,48280.13
TXN04127,AP0135,2023-02-01,Uber,Entertainment,3794.01
TXN04128,AP0215,2023-10-27,Amazon,Shopping,20443.98
TXN04129,AP0953,2024-03-22,Swiggy,Entertainment,47998.45
TXN04130,AP0343,2025-01-01,IRCTC,Utilities,28208.88
TXN04131,AP0199,2023-10-21,IRCTC,Entertainment,29041.85
TXN04132,AP0118,2024-07-05,MakeMyTrip,Groceries,38425.46
TXN04133,AP0606,2024-01-13,MakeMyTrip,Entertainment,27996.54
TXN04134,AP0088,2023-03-12,Myntra,Travel,47869.72
TXN04135,AP0289,2023-07-27,Ola,Utilities,11874.29
TXN04136,AP0172,2023-04-09,Flipkart,Shopping,13527.13
TXN04137,AP0533,2023-06-20,Swiggy,Dining,14096.69
TXN04138,AP0839,2024-08-09,IRCTC,Dining,41501.62
TXN04139,AP0856,2024-09-17,MakeMyTrip,Utilities,49886.97
TXN04140,AP0264,2023-12-29,Ola,Groceries,11519.48
TXN04141,AP0046,2024-01-24,Swiggy,Utilities,26005.83
TXN04142,AP0408,2025-02-01,Swiggy,Utilities,48892.01
TXN04143,AP0719,2024-12-02,Myntra,Utilities,14070.41
TXN04144,AP0786,2025-02-23,Big Bazaar,Dining,3958.8
TXN04145,AP0131,2025-02-05,MakeMyTrip,Groceries,12935.09
TXN04146,AP0131,2023-06-02,Myntra,Dining,2320.22
TXN04147,AP0220,2023-11-12,Swiggy,Utilities,39341.79
TXN04148,AP0298,2023-11-24,Zomato,Travel,26506.06
TXN04149,AP0925,2025-03-27,Zomato,Shopping,37526.97
TXN04150,AP0892,2024-07-05,Amazon,Groceries,36573.83
TXN04151,AP0307,2024-07-01,Zomato,Dining,45280.83
TXN04152,AP0414,2024-10-30,MakeMyTrip,Dining,47498.89
TXN04153,AP0269,2023-01-22,Myntra,Utilities,4309.83
TXN04154,AP0584,2025-03-20,IRCTC,Dining,46938.87
TXN04155,AP0151,2023-09-07,Amazon,Shopping,35618.02
TXN04156,AP0268,2024-07-07,Uber,Shopping,32740.65
TXN04157,AP0501,2024-10-27,Big Bazaar,Shopping,5296.25
TXN04158,AP0885,2024-03-11,Myntra,Shopping,46377.66
TXN04159,AP0530,2024-11-28,Zomato,Shopping,42891.19
TXN04160,AP0251,2024-06-28,Uber,Shopping,26766.73
TXN04161,AP0645,2025-01-09,Zomato,Entertainment,20473.99
TXN04162,AP0093,2025-03-01,Ola,Dining,39658.82
TXN04163,AP0851,2023-06-13,Uber,Entertainment,28970.53
TXN04164,AP0767,2023-10-22,Ola,Groceries,39495.63
TXN04165,AP0233,2024-03-29,MakeMyTrip,Entertainment,3963.87
TXN04166,AP0755,2024-12-22,Zomato,Shopping,5832.22
TXN04167,AP0192,2023-12-01,Flipkart,Dining,25334.61
TXN04168,AP0289,2023-11-28,Swiggy,Utilities,20918.13
TXN04169,AP0832,2024-11-08,Big Bazaar,Travel,19750.41
TXN04170,AP0546,2023-05-05,Zomato,Dining,24493.79
TXN04171,AP0936,2024-05-16,Flipkart,Groceries,48793.92
TXN04172,AP0789,2025-03-15,Ola,Shopping,32639.8
TXN04173,AP0542,2023-09-03,Big Bazaar,Shopping,45880.15
TXN04174,AP0775,2024-06-27,IRCTC,Entertainment,22026.16
TXN04175,AP0894,2024-07-23,Uber,Shopping,17499.84
TXN04176,AP0409,2024-08-23,IRCTC,Dining,16759.21
TXN04177,AP0430,2023-03-08,MakeMyTrip,Travel,16728.4
TXN04178,AP0348,2025-03-20,IRCTC,Travel,26142.34
TXN04179,AP0327,2024-09-04,IRCTC,Travel,8856.22
TXN04180,AP0704,2025-03-24,Swiggy,Entertainment,43992.48
TXN04181,AP0437,2023-07-16,Flipkart,Dining,47755.45
TXN04182,AP0253,2024-07-03,Uber,Utilities,25268.41
TXN04183,AP0243,2023-09-01,IRCTC,Groceries,31897.45
TXN04184,AP0264,2023-07-13,Uber,Entertainment,4403.61
TXN04185,AP0321,2024-05-26,Flipkart,Utilities,16544.09
TXN04186,AP0830,2023-05-28,Myntra,Groceries,2721.55
TXN04187,AP0268,2024-02-06,IRCTC,Shopping,19773.48
TXN04188,AP0279,2024-08-18,Big Bazaar,Dining,33466.45
TXN04189,AP0681,2023-02-21,Flipkart,Shopping,15184.58
TXN04190,AP0739,2024-10-07,Uber,Travel,15675.55
TXN04191,AP0665,2023-04-21,Zomato,Dining,292.83
TXN04192,AP0258,2023-12-12,Flipkart,Travel,13398.71
TXN04193,AP0997,2024-11-03,Flipkart,Groceries,18167.6
TXN04194,AP0670,2025-03-12,Ola,Groceries,47926.5
TXN04195,AP0321,2023-03-31,Flipkart,Shopping,27227.14
TXN04196,AP0266,2023-12-06,Ola,Shopping,46698.15
TXN04197,AP0894,2024-02-13,Amazon,Utilities,18816.8
TXN04198,AP0283,2024-12-11,Big Bazaar,Shopping,48322.78
TXN04199,AP0279,2024-05-02,Big Bazaar,Entertainment,43767.76
TXN04200,AP0456,2024-06-19,Swiggy,Entertainment,3889.15
TXN04201,AP0397,2023-06-15,IRCTC,Travel,44080.9
TXN04202,AP0837,2023-07-15,Ola,Entertainment,49286.45
TXN04203,AP0769,2024-11-20,IRCTC,Travel,18946.07
TXN04204,AP0054,2023-09-03,Big Bazaar,Utilities,35275.72
TXN04205,AP0509,2024-09-04,Myntra,Entertainment,27077.15
TXN04206,AP0674,2023-12-02,IRCTC,Groceries,23042.09
TXN04207,AP0991,2024-05-24,Uber,Shopping,13124.61
TXN04208,AP0400,2024-02-01,MakeMyTrip,Dining,1913.11
TXN04209,AP0205,2024-05-29,Uber,Utilities,25197.75
TXN04210,AP0901,2024-11-30,Amazon,Shopping,19673.65
TXN04211,AP0800,2025-01-05,Uber,Groceries,21885.03
TXN04212,AP0745,2024-10-14,Zomato,Dining,12108.33
TXN04213,AP0883,2024-05-01,Ola,Entertainment,40375.72
TXN04214,AP0849,2024-12-26,Uber,Dining,47347.34
TXN04215,AP0303,2023-05-13,Uber,Travel,10091.91
TXN04216,AP0372,2024-03-11,MakeMyTrip,Shopping,4001.42
TXN04217,AP0992,2023-10-21,Big Bazaar,Utilities,41683.14
TXN04218,AP0491,2025-01-24,Myntra,Shopping,26957.06
TXN04219,AP0377,2024-03-25,Ola,Travel,26366.5
TXN04220,AP0155,2024-12-28,Zomato,Groceries,45613.23
TXN04221,AP0920,2024-09-26,Swiggy,Travel,37887.01
TXN04222,AP0811,2023-07-26,IRCTC,Entertainment,26256.88
TXN04223,AP0931,2023-01-25,IRCTC,Shopping,7707.19
TXN04224,AP0585,2023-01-31,IRCTC,Travel,12661.65
TXN04225,AP0714,2025-02-01,Ola,Dining,19296.27
TXN04226,AP0473,2024-07-09,Swiggy,Utilities,23751.79
TXN04227,AP0729,2024-11-01,Zomato,Groceries,33861.16
TXN04228,AP0589,2023-07-04,Uber,Groceries,17004.48
TXN04229,AP0392,2025-01-20,Swiggy,Dining,17182.76
TXN04230,AP0948,2024-01-29,IRCTC,Dining,33129.71
TXN04231,AP0458,2025-01-12,Flipkart,Dining,18718.61
TXN04232,AP0573,2023-06-15,Big Bazaar,Travel,539.92
TXN04233,AP0100,2025-01-15,Flipkart,Utilities,41316.63
TXN04234,AP0673,2023-04-01,MakeMyTrip,Utilities,23931.9
TXN04235,AP0187,2023-03-30,Myntra,Utilities,27433.36
TXN04236,AP0655,2023-06-03,Big Bazaar,Entertainment,32770.47
TXN04237,AP0275,2024-02-02,Flipkart,Groceries,17805.98
TXN04238,AP0445,2025-01-31,IRCTC,Groceries,34219.38
TXN04239,AP0803,2025-01-01,Flipkart,Shopping,31457.99
TXN04240,AP0771,2023-05-31,Flipkart,Shopping,10654.25
TXN04241,AP0221,2024-09-08,Big Bazaar,Shopping,6204.51
TXN04242,AP0277,2024-10-08,Myntra,Groceries,30976.12
TXN04243,AP0391,2024-03-06,Amazon,Groceries,5734.42
TXN04244,AP0400,2024-10-03,MakeMyTrip,Travel,27564.17
TXN04245,AP0789,2025-03-13,Uber,Travel,13147.98
TXN04246,AP0014,2023-11-06,Amazon,Groceries,18914.27
TXN04247,AP0715,2024-09-14,Zomato,Travel,8205.35
TXN04248,AP0102,2023-07-31,Zomato,Dining,18915.5
TXN04249,AP0264,2024-06-02,Ola,Entertainment,9758.7
TXN04250,AP0871,2023-06-11,Amazon,Shopping,894.5
TXN04251,AP0247,2024-08-11,Zomato,Entertainment,27659.22
TXN04252,AP0181,2024-02-10,Amazon,Entertainment,33775.62
TXN04253,AP0293,2023-10-20,Amazon,Groceries,45868.36
TXN04254,AP0606,2025-01-30,IRCTC,Dining,48139.16
TXN04255,AP0588,2024-05-06,Amazon,Dining,22158.99
TXN04256,AP0543,2023-04-25,Myntra,Shopping,6776.76
TXN04257,AP0930,2025-02-24,Big Bazaar,Dining,46974.91
TXN04258,AP0489,2023-03-27,Myntra,Shopping,30979.2
TXN04259,AP0471,2024-03-10,Myntra,Utilities,26896.29
TXN04260,AP0844,2023-05-19,Swiggy,Dining,42431.89
TXN04261,AP0888,2024-11-12,Swiggy,Travel,11437.14
TXN04262,AP0875,2024-07-09,Uber,Travel,28685.48
TXN04263,AP0855,2023-12-31,Zomato,Utilities,10308.72
TXN04264,AP0433,2023-03-09,Uber,Travel,7746.11
TXN04265,AP0542,2023-09-19,Uber,Shopping,28607.97
TXN04266,AP0565,2023-06-05,Zomato,Dining,48552.39
TXN04267,AP0650,2025-03-25,Uber,Groceries,49471.59
TXN04268,AP0995,2023-07-14,Flipkart,Utilities,13556.06
TXN04269,AP0345,2024-10-17,Flipkart,Utilities,30556.68
TXN04270,AP0776,2023-03-18,IRCTC,Dining,24260.4
TXN04271,AP0897,2024-04-10,Amazon,Shopping,27306.33
TXN04272,AP0033,2024-12-15,IRCTC,Travel,30648.8
TXN04273,AP0209,2023-02-02,Big Bazaar,Dining,16238.77
TXN04274,AP0100,2023-03-09,MakeMyTrip,Travel,4833.62
TXN04275,AP0786,2024-03-31,Ola,Entertainment,30794.36
TXN04276,AP0923,2024-09-17,Big Bazaar,Travel,5196.87
TXN04277,AP0214,2023-05-14,MakeMyTrip,Shopping,13751.12
TXN04278,AP0957,2023-09-03,Uber,Dining,17869.16
TXN04279,AP0603,2023-01-18,Myntra,Dining,13802.41
TXN04280,AP0047,2023-09-14,Swiggy,Utilities,46967.54
TXN04281,AP0555,2024-06-16,Big Bazaar,Entertainment,4865.31
TXN04282,AP0860,2025-03-19,Flipkart,Shopping,1176.56
TXN04283,AP0067,2024-11-22,IRCTC,Dining,3586.98
TXN04284,AP0924,2023-06-18,Big Bazaar,Entertainment,37182.13
TXN04285,AP0539,2023-10-09,Amazon,Travel,5257.84
TXN04286,AP0011,2023-05-01,Ola,Groceries,6294.6
TXN04287,AP0021,2024-02-22,Swiggy,Shopping,7124.23
TXN04288,AP0254,2023-07-03,Flipkart,Entertainment,23647.07
TXN04289,AP0292,2025-02-18,Amazon,Shopping,7508.29
TXN04290,AP0934,2024-06-25,MakeMyTrip,Dining,28396.21
TXN04291,AP0524,2023-08-10,IRCTC,Groceries,11278.09
TXN04292,AP0769,2023-10-26,IRCTC,Dining,43048.13
TXN04293,AP0979,2024-07-08,MakeMyTrip,Utilities,38384.02
TXN04294,AP0404,2023-09-05,IRCTC,Utilities,43667.92
TXN04295,AP0144,2025-02-02,Big Bazaar,Dining,15895.99
TXN04296,AP0989,2023-08-04,Myntra,Shopping,26652.49
TXN04297,AP0033,2023-12-02,Myntra,Groceries,28625.05
TXN04298,AP0231,2023-11-12,Myntra,Entertainment,19328.57
TXN04299,AP0430,2024-10-10,Uber,Shopping,28814.68
TXN04300,AP0431,2024-06-03,Myntra,Groceries,16555.56
TXN04301,AP0236,2023-05-22,Zomato,Entertainment,28745.91
TXN04302,AP0890,2023-11-22,Swiggy,Travel,24066.06
TXN04303,AP0812,2023-02-26,Uber,Entertainment,16184.26
TXN04304,AP0548,2025-01-07,Uber,Shopping,3883.11
TXN04305,AP0326,2023-05-22,Uber,Travel,13062.57
TXN04306,AP0744,2025-02-25,Amazon,Utilities,15853.62
TXN04307,AP0318,2023-04-28,Zomato,Utilities,47869.05
TXN04308,AP0941,2024-05-16,Swiggy,Utilities,17749.24
TXN04309,AP0686,2025-02-27,Flipkart,Entertainment,20719.71
TXN04310,AP0386,2023-12-08,Zomato,Travel,49788.29
TXN04311,AP0371,2024-05-30,Zomato,Entertainment,49390.85
TXN04312,AP0096,2024-10-27,Uber,Travel,34568.08
TXN04313,AP0013,2024-07-02,Big Bazaar,Entertainment,38493.33
TXN04314,AP0522,2024-07-19,MakeMyTrip,Travel,17995.95
TXN04315,AP0761,2024-12-28,Zomato,Travel,28566.81
TXN04316,AP0690,2025-01-01,Big Bazaar,Utilities,7061.03
TXN04317,AP0618,2024-07-31,Big Bazaar,Dining,23677.2
TXN04318,AP0319,2023-10-24,Swiggy,Travel,26210.8
TXN04319,AP0320,2023-03-05,MakeMyTrip,Shopping,14314.2
TXN04320,AP0439,2023-06-03,Uber,Travel,29305.83
TXN04321,AP0479,2023-10-07,Ola,Entertainment,14499.78
TXN04322,AP0236,2023-08-26,Myntra,Entertainment,37998.67
TXN04323,AP0246,2023-08-30,Big Bazaar,Travel,44146.3
TXN04324,AP0643,2024-01-30,Ola,Dining,16639.58
TXN04325,AP0847,2023-07-29,Big Bazaar,Shopping,22469.94
TXN04326,AP0984,2023-11-01,Myntra,Shopping,12944.47
TXN04327,AP0367,2024-07-05,MakeMyTrip,Groceries,2849.94
TXN04328,AP0311,2023-12-29,Zomato,Entertainment,5222.64
TXN04329,AP0501,2023-01-29,Zomato,Travel,4642.68
TXN04330,AP0386,2023-09-23,Amazon,Travel,1771.51
TXN04331,AP0701,2023-02-07,Uber,Shopping,22448.07
TXN04332,AP0268,2023-02-27,Amazon,Dining,46644.72
TXN04333,AP0948,2024-01-16,MakeMyTrip,Travel,348.36
TXN04334,AP0911,2024-06-20,Zomato,Groceries,23914.07
TXN04335,AP0769,2025-03-29,Ola,Entertainment,31810.49
TXN04336,AP0365,2023-08-03,Amazon,Utilities,20143.18
TXN04337,AP0536,2023-08-10,Swiggy,Dining,24840.14
TXN04338,AP0684,2023-11-09,MakeMyTrip,Dining,12927.85
TXN04339,AP0668,2023-12-21,Flipkart,Groceries,5890.45
TXN04340,AP0283,2023-10-31,Big Bazaar,Utilities,41769.24
TXN04341,AP0304,2024-10-03,Zomato,Entertainment,13374.92
TXN04342,AP0099,2024-02-23,Myntra,Travel,267.21
TXN04343,AP0227,2023-06-29,Zomato,Shopping,21072.29
TXN04344,AP0165,2023-12-04,Myntra,Entertainment,17908.09
TXN04345,AP0753,2024-03-17,Myntra,Utilities,2019.02
TXN04346,AP0762,2024-09-03,IRCTC,Utilities,37723.84
TXN04347,AP0313,2023-05-04,Myntra,Groceries,48017.62
TXN04348,AP0157,2024-01-15,MakeMyTrip,Groceries,27446.99
TXN04349,AP0731,2024-02-17,Zomato,Shopping,28241.25
TXN04350,AP0815,2024-08-29,IRCTC,Groceries,11217.01
TXN04351,AP0966,2023-09-29,Swiggy,Utilities,41775.92
TXN04352,AP0061,2024-11-23,Myntra,Dining,45934.31
TXN04353,AP0478,2023-11-23,Zomato,Dining,1564.84
TXN04354,AP0672,2024-10-05,Big Bazaar,Shopping,35555.13
TXN04355,AP0739,2023-03-31,MakeMyTrip,Dining,32105.18
TXN04356,AP0394,2025-02-01,Uber,Dining,18113.48
TXN04357,AP0287,2023-12-04,Uber,Shopping,14461.15
TXN04358,AP0043,2024-01-22,Myntra,Shopping,14608.49
TXN04359,AP0202,2024-04-30,Uber,Utilities,31951.3
TXN04360,AP0078,2023-04-23,Uber,Dining,7201.76
TXN04361,AP0774,2023-11-30,Myntra,Groceries,33067.22
TXN04362,AP0064,2023-07-15,Swiggy,Groceries,32066.01
TXN04363,AP0086,2023-03-27,MakeMyTrip,Dining,33517.57
TXN04364,AP0849,2023-08-08,Swiggy,Groceries,9151.75
TXN04365,AP0736,2024-02-10,MakeMyTrip,Dining,24588.81
TXN04366,AP0516,2023-06-15,Flipkart,Groceries,24029.29
TXN04367,AP0071,2023-04-04,Myntra,Utilities,20653.27
TXN04368,AP0297,2023-11-27,Ola,Shopping,13551.12
TXN04369,AP0187,2023-05-18,Zomato,Travel,16204.24
TXN04370,AP0153,2024-03-10,Ola,Groceries,3194.92
TXN04371,AP0934,2023-07-04,MakeMyTrip,Entertainment,3600.06
TXN04372,AP0868,2024-02-07,Big Bazaar,Utilities,1306.15
TXN04373,AP0017,2023-04-08,MakeMyTrip,Groceries,28694.57
TXN04374,AP0272,2025-02-01,Ola,Travel,25075.79
TXN04375,AP0680,2024-02-15,Flipkart,Dining,14908.9
TXN04376,AP0380,2024-02-17,Big Bazaar,Groceries,32197.18
TXN04377,AP0536,2023-08-01,Ola,Travel,22251.64
TXN04378,AP0672,2024-09-07,IRCTC,Utilities,16425.43
TXN04379,AP0412,2024-12-02,MakeMyTrip,Utilities,34288.43
TXN04380,AP0103,2024-04-10,Swiggy,Dining,8515.13
TXN04381,AP0257,2024-05-13,MakeMyTrip,Shopping,3330.65
TXN04382,AP0606,2024-02-08,Swiggy,Travel,31743.46
TXN04383,AP0601,2024-02-24,Uber,Travel,37645.7
TXN04384,AP0862,2024-09-30,Myntra,Utilities,35811.6
TXN04385,AP0569,2024-07-05,Myntra,Entertainment,46532.46
TXN04386,AP0008,2023-06-20,Amazon,Shopping,41734.55
TXN04387,AP0290,2024-10-14,Uber,Travel,13275.15
TXN04388,AP0027,2023-03-04,Flipkart,Dining,33921.57
TXN04389,AP0046,2023-08-10,Amazon,Groceries,15651.89
TXN04390,AP0613,2025-01-10,MakeMyTrip,Shopping,4716.09
TXN04391,AP0277,2024-03-04,Zomato,Groceries,4310.77
TXN04392,AP0462,2023-03-21,Amazon,Travel,47781.97
TXN04393,AP0235,2023-09-11,IRCTC,Shopping,13811.31
TXN04394,AP0863,2024-07-28,Big Bazaar,Entertainment,15323.09
TXN04395,AP0347,2024-11-04,Swiggy,Utilities,33608.07
TXN04396,AP0285,2023-07-31,Zomato,Groceries,38370.55
TXN04397,AP0586,2024-10-11,Uber,Groceries,37308.34
TXN04398,AP0005,2023-07-24,Myntra,Travel,4406.93
TXN04399,AP0301,2024-01-07,MakeMyTrip,Travel,9291.28
TXN04400,AP0013,2024-04-06,Big Bazaar,Groceries,27568.08
TXN04401,AP0163,2023-04-20,Swiggy,Groceries,15590.65
TXN04402,AP0660,2024-06-30,Myntra,Shopping,19563.51
TXN04403,AP0789,2024-11-27,IRCTC,Utilities,41586.68
TXN04404,AP0273,2023-08-25,Uber,Travel,8179.66
TXN04405,AP0359,2024-03-13,Zomato,Groceries,17955.49
TXN04406,AP0354,2023-04-06,Myntra,Shopping,22545.27
TXN04407,AP0298,2024-03-03,Swiggy,Shopping,31520.96
TXN04408,AP0751,2023-03-24,Big Bazaar,Dining,38519.71
TXN04409,AP0708,2023-12-21,Myntra,Dining,6693.98
TXN04410,AP0136,2023-06-21,Zomato,Travel,23991.42
TXN04411,AP0530,2023-11-19,Ola,Groceries,4261.99
TXN04412,AP0227,2023-10-07,Big Bazaar,Utilities,14674.93
TXN04413,AP0028,2023-12-08,MakeMyTrip,Shopping,4439.51
TXN04414,AP0725,2023-11-05,Uber,Utilities,23232.87
TXN04415,AP0268,2025-01-13,Myntra,Groceries,43857.38
TXN04416,AP0742,2023-04-14,Myntra,Entertainment,28134.59
TXN04417,AP0577,2023-05-24,Amazon,Utilities,31434.15
TXN04418,AP0822,2023-07-25,MakeMyTrip,Shopping,29027.86
TXN04419,AP0563,2023-06-15,Amazon,Travel,31271.49
TXN04420,AP0137,2024-10-14,Big Bazaar,Groceries,38825.23
TXN04421,AP0055,2024-08-17,Zomato,Travel,11640.14
TXN04422,AP0589,2024-02-18,Zomato,Travel,9105.21
TXN04423,AP0933,2025-02-21,Big Bazaar,Shopping,6324.64
TXN04424,AP0737,2024-08-19,Uber,Utilities,22654.73
TXN04425,AP0134,2024-05-08,Flipkart,Groceries,45814.13
TXN04426,AP0251,2024-03-13,Amazon,Travel,36073.7
TXN04427,AP0863,2023-02-09,Swiggy,Shopping,47704.07
TXN04428,AP0632,2023-03-08,Swiggy,Entertainment,7605.22
TXN04429,AP0049,2023-03-13,Swiggy,Utilities,33447.06
TXN04430,AP0901,2023-10-09,Flipkart,Dining,29424.86
TXN04431,AP0025,2025-03-08,IRCTC,Travel,33487.96
TXN04432,AP0330,2024-11-07,Amazon,Travel,25357.87
TXN04433,AP0198,2025-03-02,Swiggy,Dining,15387.49
TXN04434,AP0209,2024-03-06,Myntra,Travel,34284.4
TXN04435,AP0131,2025-03-09,Uber,Shopping,36374.61
TXN04436,AP0560,2024-11-15,IRCTC,Shopping,25167.28
TXN04437,AP0135,2025-02-14,Big Bazaar,Entertainment,44871.17
TXN04438,AP0943,2023-09-01,Myntra,Entertainment,28667.8
TXN04439,AP0928,2024-09-04,Ola,Entertainment,40182.13
TXN04440,AP0854,2023-03-13,Swiggy,Entertainment,39142.71
TXN04441,AP0862,2025-01-25,Zomato,Dining,9916.62
TXN04442,AP0074,2023-01-31,Flipkart,Groceries,46762.66
TXN04443,AP0529,2024-04-30,Amazon,Utilities,43310.05
TXN04444,AP0765,2023-11-02,Ola,Shopping,9308.59
TXN04445,AP0737,2023-07-15,Ola,Utilities,10642.42
TXN04446,AP0633,2023-12-11,Myntra,Shopping,21739.26
TXN04447,AP0452,2025-03-19,Uber,Utilities,21003.23
TXN04448,AP0808,2024-11-10,Zomato,Groceries,19407.43
TXN04449,AP0704,2024-09-22,Ola,Shopping,39892.0
TXN04450,AP0275,2023-03-28,Zomato,Travel,30936.35
TXN04451,AP0230,2024-09-07,Swiggy,Dining,18132.11
TXN04452,AP0247,2024-10-06,Uber,Travel,25238.33
TXN04453,AP0380,2023-11-27,Myntra,Shopping,11343.63
TXN04454,AP0015,2023-12-03,Myntra,Travel,23943.3
TXN04455,AP0915,2023-09-25,Big Bazaar,Shopping,27349.94
TXN04456,AP0858,2024-10-21,MakeMyTrip,Utilities,4904.38
TXN04457,AP0962,2023-07-30,MakeMyTrip,Entertainment,47543.5
TXN04458,AP0916,2023-01-06,Uber,Dining,26587.8
TXN04459,AP0312,2024-08-05,Amazon,Utilities,42380.12
TXN04460,AP0604,2024-08-27,Swiggy,Utilities,16454.82
TXN04461,AP0044,2024-11-13,Amazon,Entertainment,803.37
TXN04462,AP0095,2024-11-25,MakeMyTrip,Dining,33569.71
TXN04463,AP0671,2024-04-11,Swiggy,Groceries,24817.85
TXN04464,AP0940,2024-05-04,Swiggy,Utilities,34363.54
TXN04465,AP0886,2024-11-15,Amazon,Travel,38944.93
TXN04466,AP0722,2024-08-20,Amazon,Travel,6886.72
TXN04467,AP0151,2023-09-03,Swiggy,Entertainment,7824.97
TXN04468,AP0221,2023-09-28,IRCTC,Utilities,28064.61
TXN04469,AP0019,2023-06-20,Flipkart,Dining,32619.86
TXN04470,AP0400,2023-11-11,Zomato,Dining,22394.23
TXN04471,AP0475,2024-12-30,Flipkart,Shopping,3178.78
TXN04472,AP0053,2023-03-02,Swiggy,Entertainment,42617.34
TXN04473,AP0216,2024-08-14,Ola,Utilities,36355.24
TXN04474,AP0684,2024-11-07,Myntra,Groceries,38203.7
TXN04475,AP0401,2023-10-19,Uber,Dining,24007.57
TXN04476,AP0567,2024-12-26,Myntra,Dining,47580.16
TXN04477,AP0780,2023-10-02,Swiggy,Groceries,31613.67
TXN04478,AP0271,2024-11-09,MakeMyTrip,Dining,14230.22
